Time,SrcIP,SrcPort,DstIP,DstPort,Protocol,PacketSIZE,Session_id,vendor,service_name,version
2018-01-01 11:47:30,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:47:31,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:47:32,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:47:33,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:47:34,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:47:35,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:47:36,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:47:37,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:50:55,4C-AB-33-Z6-04-PB,42081,52.219.60.96,5391,TCP,80,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:50:56,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:50:57,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:50:58,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:50:59,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:51:00,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:51:01,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:51:02,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:51:03,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:51:04,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:51:05,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:54:24,4C-AB-33-Z6-04-PB,42081,52.219.60.96,5391,TCP,80,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:54:25,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:54:26,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:54:27,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:54:28,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:54:29,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:54:30,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:54:31,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:54:32,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:54:33,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:54:34,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:57:52,4C-AB-33-Z6-04-PB,42081,52.219.60.96,5391,TCP,80,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:57:53,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:57:54,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:57:55,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:57:56,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:57:57,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:57:58,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:57:59,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:58:00,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:58:01,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 11:58:02,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:01:20,4C-AB-33-Z6-04-PB,42081,52.219.60.96,5391,TCP,80,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:01:21,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:01:22,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:01:23,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:01:24,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:01:25,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:01:26,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:01:27,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:01:28,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:01:29,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:01:30,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:04:48,4C-AB-33-Z6-04-PB,42081,52.219.60.96,5391,TCP,80,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:04:49,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:04:50,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:04:51,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:04:52,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:04:53,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:04:54,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:04:55,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:04:56,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:04:57,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:04:58,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:08:16,4C-AB-33-Z6-04-PB,42081,52.219.60.96,5391,TCP,80,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:08:17,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:08:18,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:08:19,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:08:20,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:08:21,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:08:22,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:08:23,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:08:24,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:08:25,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:08:26,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:11:45,4C-AB-33-Z6-04-PB,42081,52.219.60.96,5391,TCP,80,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:11:46,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:11:47,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:11:48,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:11:49,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:11:50,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:11:51,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:11:52,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:11:53,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:11:54,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:11:55,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:15:14,4C-AB-33-Z6-04-PB,42081,52.219.60.96,5391,TCP,80,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:15:15,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:15:16,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:15:17,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:15:18,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:15:19,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:15:20,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:15:21,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:15:22,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:15:23,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:15:24,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:18:43,4C-AB-33-Z6-04-PB,42081,52.219.60.96,5391,TCP,80,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:18:44,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:18:45,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:18:46,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:18:47,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:18:48,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:18:49,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:18:50,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:18:51,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:18:52,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:18:53,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:22:11,4C-AB-33-Z6-04-PB,42081,52.219.60.96,5391,TCP,80,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:22:12,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:22:13,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:22:14,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:22:15,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:22:16,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:22:17,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:22:18,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:22:19,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:22:20,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:22:21,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:25:39,4C-AB-33-Z6-04-PB,42081,52.219.60.96,5391,TCP,80,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:25:40,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:25:41,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:25:42,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:25:43,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:25:44,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:25:45,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:25:46,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:25:47,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:25:48,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:25:49,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:29:08,4C-AB-33-Z6-04-PB,42081,52.219.60.96,5391,TCP,80,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:29:09,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:29:10,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:29:11,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:29:12,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:29:13,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:29:14,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:29:15,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:29:16,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:29:17,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 12:29:18,52.219.60.96,5391,4C-AB-33-Z6-04-PB,42081,TCP,1000,1507,SK_NUGU,s_music_stream,0
2018-01-01 13:15:03,4C-AB-33-Z6-04-PB,32936,52.95.252.104,800,TCP,80,93198,SK_NUGU,s_find_info,0
2018-01-01 13:15:04,52.95.252.104,800,4C-AB-33-Z6-04-PB,32936,TCP,80,93198,SK_NUGU,s_find_info,0
2018-01-01 13:15:05,4C-AB-33-Z6-04-PB,32936,52.95.252.104,800,TCP,80,93198,SK_NUGU,s_find_info,0
2018-01-01 13:15:06,52.95.252.104,800,4C-AB-33-Z6-04-PB,32936,TCP,50,93198,SK_NUGU,s_find_info,0
2018-01-01 13:15:07,52.95.252.104,800,4C-AB-33-Z6-04-PB,32936,TCP,50,93198,SK_NUGU,s_find_info,0
2018-01-01 13:15:08,52.95.252.104,800,4C-AB-33-Z6-04-PB,32936,TCP,50,93198,SK_NUGU,s_find_info,0
2018-01-01 13:19:24,4C-AB-33-Z6-04-PB,32936,52.95.252.104,800,TCP,80,26014,SK_NUGU,s_find_info,0
2018-01-01 13:19:25,52.95.252.104,800,4C-AB-33-Z6-04-PB,32936,TCP,80,26014,SK_NUGU,s_find_info,0
2018-01-01 13:19:26,4C-AB-33-Z6-04-PB,32936,52.95.252.104,800,TCP,80,26014,SK_NUGU,s_find_info,0
2018-01-01 13:19:27,52.95.252.104,800,4C-AB-33-Z6-04-PB,32936,TCP,50,26014,SK_NUGU,s_find_info,0
2018-01-01 13:19:28,52.95.252.104,800,4C-AB-33-Z6-04-PB,32936,TCP,50,26014,SK_NUGU,s_find_info,0
2018-01-01 13:19:29,52.95.252.104,800,4C-AB-33-Z6-04-PB,32936,TCP,50,26014,SK_NUGU,s_find_info,0
2018-01-01 13:23:23,4C-AB-33-Z6-04-PB,32936,52.95.252.104,800,TCP,80,68868,SK_NUGU,s_find_info,0
2018-01-01 13:23:24,52.95.252.104,800,4C-AB-33-Z6-04-PB,32936,TCP,80,68868,SK_NUGU,s_find_info,0
2018-01-01 13:23:25,4C-AB-33-Z6-04-PB,32936,52.95.252.104,800,TCP,80,68868,SK_NUGU,s_find_info,0
2018-01-01 13:23:26,52.95.252.104,800,4C-AB-33-Z6-04-PB,32936,TCP,50,68868,SK_NUGU,s_find_info,0
2018-01-01 13:23:27,52.95.252.104,800,4C-AB-33-Z6-04-PB,32936,TCP,50,68868,SK_NUGU,s_find_info,0
2018-01-01 13:23:28,52.95.252.104,800,4C-AB-33-Z6-04-PB,32936,TCP,50,68868,SK_NUGU,s_find_info,0
2018-01-01 13:34:55,4C-AB-33-Z6-04-PB,32936,52.95.252.104,800,TCP,80,93862,SK_NUGU,s_find_info,0
2018-01-01 13:34:56,52.95.252.104,800,4C-AB-33-Z6-04-PB,32936,TCP,80,93862,SK_NUGU,s_find_info,0
2018-01-01 13:34:57,4C-AB-33-Z6-04-PB,32936,52.95.252.104,800,TCP,80,93862,SK_NUGU,s_find_info,0
2018-01-01 13:34:58,52.95.252.104,800,4C-AB-33-Z6-04-PB,32936,TCP,50,93862,SK_NUGU,s_find_info,0
2018-01-01 13:34:59,52.95.252.104,800,4C-AB-33-Z6-04-PB,32936,TCP,50,93862,SK_NUGU,s_find_info,0
2018-01-01 13:35:00,52.95.252.104,800,4C-AB-33-Z6-04-PB,32936,TCP,50,93862,SK_NUGU,s_find_info,0
2018-01-01 13:37:18,4C-AB-33-Z6-04-PB,32936,52.95.252.104,800,TCP,80,61599,SK_NUGU,s_find_info,0
