Time,SrcIP,SrcPort,DstIP,DstPort,Protocol,PacketSIZE,Session_id,vendor,service_name,version
2018-01-01 07:29:34,20-A7-87-4N-HL-UB,27420,13.123.0.12,1899,TCP,69,14730,SK_NUGU,s_firmware_check,0
2018-01-01 07:29:35,13.123.0.12,1899,20-A7-87-4N-HL-UB,27420,TCP,79,14730,SK_NUGU,s_firmware_check,0
2018-01-01 07:29:40,20-A7-87-4N-HL-UB,34952,13.123.0.12,1896,TCP,63,35952,SK_NUGU,s_firmware_check,0
2018-01-01 07:29:41,13.123.0.12,1896,20-A7-87-4N-HL-UB,34952,TCP,72,35952,SK_NUGU,s_firmware_check,0
2018-01-01 07:29:44,20-A7-87-4N-HL-UB,4260,13.123.0.12,1894,TCP,74,3456,SK_NUGU,s_firmware_check,0
2018-01-01 07:29:45,13.123.0.12,1894,20-A7-87-4N-HL-UB,4260,TCP,76,3456,SK_NUGU,s_firmware_check,0
2018-01-01 07:29:46,20-A7-87-4N-HL-UB,40421,13.123.0.12,1899,TCP,69,35810,SK_NUGU,s_firmware_check,0
2018-01-01 07:29:47,13.123.0.12,1899,20-A7-87-4N-HL-UB,40421,TCP,91,35810,SK_NUGU,s_firmware_check,0
2018-01-01 07:29:51,20-A7-87-4N-HL-UB,9359,13.123.0.12,1899,TCP,73,67736,SK_NUGU,s_firmware_check,0
2018-01-01 07:29:52,13.123.0.12,1899,20-A7-87-4N-HL-UB,9359,TCP,80,67736,SK_NUGU,s_firmware_check,0
2018-01-01 07:30:14,20-A7-87-4N-HL-UB,20647,13.123.0.12,1898,TCP,89,48920,SK_NUGU,s_firmware_check,0
2018-01-01 07:30:15,13.123.0.12,1898,20-A7-87-4N-HL-UB,20647,TCP,57,48920,SK_NUGU,s_firmware_check,0
2018-01-01 07:30:15,20-A7-87-4N-HL-UB,14026,13.123.0.12,1896,TCP,81,51380,SK_NUGU,s_firmware_check,0
2018-01-01 07:30:15,20-A7-87-4N-HL-UB,9359,13.123.0.12,1891,TCP,89,76277,SK_NUGU,s_firmware_check,0
2018-01-01 07:30:16,13.123.0.12,1896,20-A7-87-4N-HL-UB,14026,TCP,74,51380,SK_NUGU,s_firmware_check,0
2018-01-01 07:30:16,13.123.0.12,1891,20-A7-87-4N-HL-UB,9359,TCP,89,76277,SK_NUGU,s_firmware_check,0
2018-01-01 07:30:22,20-A7-87-4N-HL-UB,14026,13.123.0.12,1895,TCP,74,99040,SK_NUGU,s_firmware_check,0
2018-01-01 07:30:23,13.123.0.12,1895,20-A7-87-4N-HL-UB,14026,TCP,86,99040,SK_NUGU,s_firmware_check,0
2018-01-01 07:30:25,20-A7-87-4N-HL-UB,4260,13.123.0.12,1895,TCP,67,93355,SK_NUGU,s_firmware_check,0
2018-01-01 07:30:26,20-A7-87-4N-HL-UB,41494,13.123.0.12,1891,TCP,87,40655,SK_NUGU,s_firmware_check,0
2018-01-01 07:30:26,13.123.0.12,1895,20-A7-87-4N-HL-UB,4260,TCP,67,93355,SK_NUGU,s_firmware_check,0
2018-01-01 07:30:27,13.123.0.12,1891,20-A7-87-4N-HL-UB,41494,TCP,97,40655,SK_NUGU,s_firmware_check,0
2018-01-01 07:30:29,20-A7-87-4N-HL-UB,3079,13.123.0.12,1899,TCP,87,84852,SK_NUGU,s_firmware_check,0
2018-01-01 07:30:30,13.123.0.12,1899,20-A7-87-4N-HL-UB,3079,TCP,68,84852,SK_NUGU,s_firmware_check,0
2018-01-01 07:30:31,20-A7-87-4N-HL-UB,32999,13.123.0.12,1898,TCP,83,38258,SK_NUGU,s_firmware_check,0
2018-01-01 07:30:32,13.123.0.12,1898,20-A7-87-4N-HL-UB,32999,TCP,68,38258,SK_NUGU,s_firmware_check,0
2018-01-01 07:30:42,20-A7-87-4N-HL-UB,48068,13.123.0.12,1894,TCP,89,44696,SK_NUGU,s_firmware_check,0
2018-01-01 07:30:43,13.123.0.12,1894,20-A7-87-4N-HL-UB,48068,TCP,88,44696,SK_NUGU,s_firmware_check,0
2018-01-01 07:30:43,20-A7-87-4N-HL-UB,34373,13.123.0.12,1894,TCP,69,6240,SK_NUGU,s_firmware_check,0
2018-01-01 07:30:44,13.123.0.12,1894,20-A7-87-4N-HL-UB,34373,TCP,68,6240,SK_NUGU,s_firmware_check,0
2018-01-01 07:30:46,20-A7-87-4N-HL-UB,37177,13.123.0.12,1896,TCP,61,45632,SK_NUGU,s_firmware_check,0
2018-01-01 07:30:47,13.123.0.12,1896,20-A7-87-4N-HL-UB,37177,TCP,84,45632,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:04,20-A7-87-4N-HL-UB,15194,13.123.0.12,1894,TCP,88,33317,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:05,13.123.0.12,1894,20-A7-87-4N-HL-UB,15194,TCP,74,33317,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:05,20-A7-87-4N-HL-UB,44731,13.123.0.12,1896,TCP,80,32736,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:06,13.123.0.12,1896,20-A7-87-4N-HL-UB,44731,TCP,75,32736,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:11,20-A7-87-4N-HL-UB,6806,13.123.0.12,1892,TCP,89,64265,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:12,13.123.0.12,1892,20-A7-87-4N-HL-UB,6806,TCP,93,64265,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:18,20-A7-87-4N-HL-UB,51987,13.123.0.12,1892,TCP,101,82588,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:19,13.123.0.12,1892,20-A7-87-4N-HL-UB,51987,TCP,78,82588,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:21,20-A7-87-4N-HL-UB,14026,13.123.0.12,1891,TCP,70,67148,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:22,13.123.0.12,1891,20-A7-87-4N-HL-UB,14026,TCP,74,67148,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:32,20-A7-87-4N-HL-UB,58675,13.123.0.12,1896,TCP,92,75037,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:33,13.123.0.12,1896,20-A7-87-4N-HL-UB,58675,TCP,71,75037,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:34,20-A7-87-4N-HL-UB,59996,13.123.0.12,1897,TCP,84,98825,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:35,13.123.0.12,1897,20-A7-87-4N-HL-UB,59996,TCP,72,98825,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:45,20-A7-87-4N-HL-UB,40495,13.123.0.12,1891,TCP,85,35499,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:46,13.123.0.12,1891,20-A7-87-4N-HL-UB,40495,TCP,84,35499,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:46,20-A7-87-4N-HL-UB,40421,13.123.0.12,1897,TCP,92,46076,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:47,13.123.0.12,1897,20-A7-87-4N-HL-UB,40421,TCP,73,46076,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:52,20-A7-87-4N-HL-UB,37177,13.123.0.12,1897,TCP,70,81895,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:53,13.123.0.12,1897,20-A7-87-4N-HL-UB,37177,TCP,84,81895,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:53,20-A7-87-4N-HL-UB,15194,13.123.0.12,1899,TCP,60,39940,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:54,13.123.0.12,1899,20-A7-87-4N-HL-UB,15194,TCP,72,39940,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:57,20-A7-87-4N-HL-UB,10181,13.123.0.12,1892,TCP,95,44251,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:57,20-A7-87-4N-HL-UB,26670,13.123.0.12,1897,TCP,81,34055,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:58,13.123.0.12,1892,20-A7-87-4N-HL-UB,10181,TCP,94,44251,SK_NUGU,s_firmware_check,0
2018-01-01 07:31:58,13.123.0.12,1897,20-A7-87-4N-HL-UB,26670,TCP,84,34055,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:02,20-A7-87-4N-HL-UB,33544,13.123.0.12,1898,TCP,82,58583,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:03,13.123.0.12,1898,20-A7-87-4N-HL-UB,33544,TCP,82,58583,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:11,20-A7-87-4N-HL-UB,60862,13.123.0.12,1898,TCP,89,15206,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:12,13.123.0.12,1898,20-A7-87-4N-HL-UB,60862,TCP,62,15206,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:13,20-A7-87-4N-HL-UB,32074,13.123.0.12,1897,TCP,78,2969,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:14,13.123.0.12,1897,20-A7-87-4N-HL-UB,32074,TCP,77,2969,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:22,20-A7-87-4N-HL-UB,23581,13.123.0.12,1897,TCP,83,88711,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:23,13.123.0.12,1897,20-A7-87-4N-HL-UB,23581,TCP,89,88711,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:24,20-A7-87-4N-HL-UB,40805,13.123.0.12,1895,TCP,81,67288,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:25,13.123.0.12,1895,20-A7-87-4N-HL-UB,40805,TCP,73,67288,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:26,20-A7-87-4N-HL-UB,31484,13.123.0.12,1891,TCP,83,67371,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:26,20-A7-87-4N-HL-UB,30060,13.123.0.12,1899,TCP,82,84764,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:27,13.123.0.12,1891,20-A7-87-4N-HL-UB,31484,TCP,87,67371,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:27,13.123.0.12,1899,20-A7-87-4N-HL-UB,30060,TCP,77,84764,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:32,20-A7-87-4N-HL-UB,59603,13.123.0.12,1891,TCP,89,69126,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:33,13.123.0.12,1891,20-A7-87-4N-HL-UB,59603,TCP,55,69126,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:34,20-A7-87-4N-HL-UB,27420,13.123.0.12,1898,TCP,91,62600,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:35,13.123.0.12,1898,20-A7-87-4N-HL-UB,27420,TCP,62,62600,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:43,20-A7-87-4N-HL-UB,32074,13.123.0.12,1893,TCP,82,72927,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:44,13.123.0.12,1893,20-A7-87-4N-HL-UB,32074,TCP,78,72927,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:50,20-A7-87-4N-HL-UB,47635,13.123.0.12,1891,TCP,84,68228,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:51,20-A7-87-4N-HL-UB,14552,13.123.0.12,1893,TCP,97,84113,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:51,13.123.0.12,1891,20-A7-87-4N-HL-UB,47635,TCP,75,68228,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:51,20-A7-87-4N-HL-UB,14552,13.123.0.12,1894,TCP,69,37696,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:52,13.123.0.12,1894,20-A7-87-4N-HL-UB,14552,TCP,78,37696,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:52,13.123.0.12,1893,20-A7-87-4N-HL-UB,14552,TCP,64,84113,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:56,20-A7-87-4N-HL-UB,65289,13.123.0.12,1899,TCP,88,30813,SK_NUGU,s_firmware_check,0
2018-01-01 07:32:57,13.123.0.12,1899,20-A7-87-4N-HL-UB,65289,TCP,66,30813,SK_NUGU,s_firmware_check,0
2018-01-01 07:33:10,20-A7-87-4N-HL-UB,33544,13.123.0.12,1896,TCP,87,99120,SK_NUGU,s_firmware_check,0
2018-01-01 07:33:11,13.123.0.12,1896,20-A7-87-4N-HL-UB,33544,TCP,60,99120,SK_NUGU,s_firmware_check,0
2018-01-01 07:33:25,20-A7-87-4N-HL-UB,31046,13.123.0.12,1895,TCP,78,4807,SK_NUGU,s_firmware_check,0
2018-01-01 07:33:26,20-A7-87-4N-HL-UB,30060,13.123.0.12,1894,TCP,82,46332,SK_NUGU,s_firmware_check,0
2018-01-01 07:33:26,13.123.0.12,1895,20-A7-87-4N-HL-UB,31046,TCP,70,4807,SK_NUGU,s_firmware_check,0
2018-01-01 07:33:27,13.123.0.12,1894,20-A7-87-4N-HL-UB,30060,TCP,85,46332,SK_NUGU,s_firmware_check,0
2018-01-01 07:33:33,20-A7-87-4N-HL-UB,24312,13.123.0.12,1897,TCP,77,59842,SK_NUGU,s_firmware_check,0
2018-01-01 07:33:34,13.123.0.12,1897,20-A7-87-4N-HL-UB,24312,TCP,82,59842,SK_NUGU,s_firmware_check,0
2018-01-01 07:33:35,20-A7-87-4N-HL-UB,44484,13.123.0.12,1890,TCP,85,3779,SK_NUGU,s_firmware_check,0
2018-01-01 07:33:36,13.123.0.12,1890,20-A7-87-4N-HL-UB,44484,TCP,76,3779,SK_NUGU,s_firmware_check,0
2018-01-01 07:33:40,20-A7-87-4N-HL-UB,4303,13.123.0.12,1897,TCP,86,18485,SK_NUGU,s_firmware_check,0
2018-01-01 07:33:41,13.123.0.12,1897,20-A7-87-4N-HL-UB,4303,TCP,67,18485,SK_NUGU,s_firmware_check,0
2018-01-01 07:33:44,20-A7-87-4N-HL-UB,51191,13.123.0.12,1896,TCP,89,99727,SK_NUGU,s_firmware_check,0
2018-01-01 07:33:45,13.123.0.12,1896,20-A7-87-4N-HL-UB,51191,TCP,67,99727,SK_NUGU,s_firmware_check,0
2018-01-01 07:33:47,20-A7-87-4N-HL-UB,16717,13.123.0.12,1894,TCP,86,62622,SK_NUGU,s_firmware_check,0
2018-01-01 07:33:48,13.123.0.12,1894,20-A7-87-4N-HL-UB,16717,TCP,85,62622,SK_NUGU,s_firmware_check,0
2018-01-01 07:33:54,20-A7-87-4N-HL-UB,64511,13.123.0.12,1898,TCP,98,3463,SK_NUGU,s_firmware_check,0
2018-01-01 07:33:54,20-A7-87-4N-HL-UB,33669,13.123.0.12,1893,TCP,81,19343,SK_NUGU,s_firmware_check,0
2018-01-01 07:33:55,13.123.0.12,1898,20-A7-87-4N-HL-UB,64511,TCP,72,3463,SK_NUGU,s_firmware_check,0
2018-01-01 07:33:55,13.123.0.12,1893,20-A7-87-4N-HL-UB,33669,TCP,80,19343,SK_NUGU,s_firmware_check,0
2018-01-01 07:34:03,20-A7-87-4N-HL-UB,20647,13.123.0.12,1899,TCP,80,66044,SK_NUGU,s_firmware_check,0
2018-01-01 07:34:03,20-A7-87-4N-HL-UB,44521,13.123.0.12,1897,TCP,79,73941,SK_NUGU,s_firmware_check,0
2018-01-01 07:34:04,13.123.0.12,1897,20-A7-87-4N-HL-UB,44521,TCP,87,73941,SK_NUGU,s_firmware_check,0
2018-01-01 07:34:04,13.123.0.12,1899,20-A7-87-4N-HL-UB,20647,TCP,68,66044,SK_NUGU,s_firmware_check,0
2018-01-01 07:34:07,20-A7-87-4N-HL-UB,26670,13.123.0.12,1899,TCP,79,39909,SK_NUGU,s_firmware_check,0
2018-01-01 07:34:08,13.123.0.12,1899,20-A7-87-4N-HL-UB,26670,TCP,88,39909,SK_NUGU,s_firmware_check,0
2018-01-01 07:34:11,20-A7-87-4N-HL-UB,24312,13.123.0.12,1891,TCP,84,13166,SK_NUGU,s_firmware_check,0
2018-01-01 07:34:12,13.123.0.12,1891,20-A7-87-4N-HL-UB,24312,TCP,77,13166,SK_NUGU,s_firmware_check,0
2018-01-01 07:34:13,20-A7-87-4N-HL-UB,14097,13.123.0.12,1893,TCP,63,57454,SK_NUGU,s_firmware_check,0
2018-01-01 07:34:14,13.123.0.12,1893,20-A7-87-4N-HL-UB,14097,TCP,67,57454,SK_NUGU,s_firmware_check,0
2018-01-01 07:34:29,20-A7-87-4N-HL-UB,27420,13.123.0.12,1898,TCP,64,67301,SK_NUGU,s_firmware_check,0
2018-01-01 07:34:30,13.123.0.12,1898,20-A7-87-4N-HL-UB,27420,TCP,89,67301,SK_NUGU,s_firmware_check,0
2018-01-01 07:34:32,20-A7-87-4N-HL-UB,9212,13.123.0.12,1898,TCP,82,56163,SK_NUGU,s_firmware_check,0
2018-01-01 07:34:33,13.123.0.12,1898,20-A7-87-4N-HL-UB,9212,TCP,69,56163,SK_NUGU,s_firmware_check,0
2018-01-01 07:34:34,20-A7-87-4N-HL-UB,20295,13.123.0.12,1898,TCP,75,92279,SK_NUGU,s_firmware_check,0
2018-01-01 07:34:35,13.123.0.12,1898,20-A7-87-4N-HL-UB,20295,TCP,78,92279,SK_NUGU,s_firmware_check,0
2018-01-01 07:34:38,20-A7-87-4N-HL-UB,41515,13.123.0.12,1893,TCP,72,76667,SK_NUGU,s_firmware_check,0
2018-01-01 07:34:39,13.123.0.12,1893,20-A7-87-4N-HL-UB,41515,TCP,71,76667,SK_NUGU,s_firmware_check,0
2018-01-01 07:34:41,20-A7-87-4N-HL-UB,32673,13.123.0.12,1896,TCP,95,75635,SK_NUGU,s_firmware_check,0
2018-01-01 07:34:42,13.123.0.12,1896,20-A7-87-4N-HL-UB,32673,TCP,109,75635,SK_NUGU,s_firmware_check,0
2018-01-01 07:34:56,20-A7-87-4N-HL-UB,154,13.123.0.12,1896,TCP,74,86380,SK_NUGU,s_firmware_check,0
2018-01-01 07:34:57,13.123.0.12,1896,20-A7-87-4N-HL-UB,154,TCP,83,86380,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:00,20-A7-87-4N-HL-UB,31046,13.123.0.12,1892,TCP,85,16819,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:01,13.123.0.12,1892,20-A7-87-4N-HL-UB,31046,TCP,89,16819,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:13,20-A7-87-4N-HL-UB,43609,13.123.0.12,1892,TCP,88,91739,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:14,13.123.0.12,1892,20-A7-87-4N-HL-UB,43609,TCP,85,91739,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:23,20-A7-87-4N-HL-UB,16717,13.123.0.12,1896,TCP,95,21494,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:24,13.123.0.12,1896,20-A7-87-4N-HL-UB,16717,TCP,75,21494,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:26,20-A7-87-4N-HL-UB,34451,13.123.0.12,1899,TCP,85,39817,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:27,13.123.0.12,1899,20-A7-87-4N-HL-UB,34451,TCP,75,39817,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:30,20-A7-87-4N-HL-UB,14097,13.123.0.12,1895,TCP,80,24859,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:30,20-A7-87-4N-HL-UB,29311,13.123.0.12,1894,TCP,87,87686,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:31,20-A7-87-4N-HL-UB,47085,13.123.0.12,1898,TCP,92,63100,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:31,13.123.0.12,1895,20-A7-87-4N-HL-UB,14097,TCP,85,24859,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:31,13.123.0.12,1894,20-A7-87-4N-HL-UB,29311,TCP,75,87686,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:32,13.123.0.12,1898,20-A7-87-4N-HL-UB,47085,TCP,67,63100,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:34,20-A7-87-4N-HL-UB,31046,13.123.0.12,1890,TCP,81,14215,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:35,13.123.0.12,1890,20-A7-87-4N-HL-UB,31046,TCP,62,14215,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:38,20-A7-87-4N-HL-UB,25358,13.123.0.12,1898,TCP,79,3297,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:39,13.123.0.12,1898,20-A7-87-4N-HL-UB,25358,TCP,88,3297,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:40,20-A7-87-4N-HL-UB,59996,13.123.0.12,1899,TCP,69,5414,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:41,13.123.0.12,1899,20-A7-87-4N-HL-UB,59996,TCP,87,5414,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:42,20-A7-87-4N-HL-UB,12838,13.123.0.12,1894,TCP,86,65876,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:43,13.123.0.12,1894,20-A7-87-4N-HL-UB,12838,TCP,80,65876,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:44,20-A7-87-4N-HL-UB,24343,13.123.0.12,1899,TCP,77,35513,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:45,13.123.0.12,1899,20-A7-87-4N-HL-UB,24343,TCP,77,35513,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:50,20-A7-87-4N-HL-UB,64511,13.123.0.12,1899,TCP,59,7210,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:51,13.123.0.12,1899,20-A7-87-4N-HL-UB,64511,TCP,80,7210,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:54,20-A7-87-4N-HL-UB,32606,13.123.0.12,1898,TCP,83,26832,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:55,13.123.0.12,1898,20-A7-87-4N-HL-UB,32606,TCP,95,26832,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:56,20-A7-87-4N-HL-UB,21077,13.123.0.12,1895,TCP,79,2010,SK_NUGU,s_firmware_check,0
2018-01-01 07:35:57,13.123.0.12,1895,20-A7-87-4N-HL-UB,21077,TCP,71,2010,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:01,20-A7-87-4N-HL-UB,23359,13.123.0.12,1897,TCP,70,55751,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:02,13.123.0.12,1897,20-A7-87-4N-HL-UB,23359,TCP,78,55751,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:14,20-A7-87-4N-HL-UB,33544,13.123.0.12,1896,TCP,73,11365,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:15,13.123.0.12,1896,20-A7-87-4N-HL-UB,33544,TCP,82,11365,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:22,20-A7-87-4N-HL-UB,24312,13.123.0.12,1891,TCP,80,98127,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:23,20-A7-87-4N-HL-UB,58675,13.123.0.12,1895,TCP,60,32694,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:23,13.123.0.12,1891,20-A7-87-4N-HL-UB,24312,TCP,77,98127,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:24,13.123.0.12,1895,20-A7-87-4N-HL-UB,58675,TCP,90,32694,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:30,20-A7-87-4N-HL-UB,64075,13.123.0.12,1891,TCP,74,48996,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:31,13.123.0.12,1891,20-A7-87-4N-HL-UB,64075,TCP,67,48996,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:41,20-A7-87-4N-HL-UB,27182,13.123.0.12,1898,TCP,70,70247,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:42,13.123.0.12,1898,20-A7-87-4N-HL-UB,27182,TCP,82,70247,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:43,20-A7-87-4N-HL-UB,23359,13.123.0.12,1894,TCP,92,31395,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:44,20-A7-87-4N-HL-UB,60862,13.123.0.12,1899,TCP,74,92080,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:44,13.123.0.12,1894,20-A7-87-4N-HL-UB,23359,TCP,71,31395,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:45,13.123.0.12,1899,20-A7-87-4N-HL-UB,60862,TCP,89,92080,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:54,20-A7-87-4N-HL-UB,31046,13.123.0.12,1890,TCP,79,1806,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:55,13.123.0.12,1890,20-A7-87-4N-HL-UB,31046,TCP,91,1806,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:58,20-A7-87-4N-HL-UB,21077,13.123.0.12,1896,TCP,70,49294,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:58,20-A7-87-4N-HL-UB,31959,13.123.0.12,1894,TCP,89,5924,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:59,13.123.0.12,1896,20-A7-87-4N-HL-UB,21077,TCP,81,49294,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:59,13.123.0.12,1894,20-A7-87-4N-HL-UB,31959,TCP,83,5924,SK_NUGU,s_firmware_check,0
2018-01-01 07:36:59,20-A7-87-4N-HL-UB,15194,13.123.0.12,1899,TCP,81,59441,SK_NUGU,s_firmware_check,0
2018-01-01 07:37:00,13.123.0.12,1899,20-A7-87-4N-HL-UB,15194,TCP,67,59441,SK_NUGU,s_firmware_check,0
2018-01-01 07:37:13,20-A7-87-4N-HL-UB,34373,13.123.0.12,1893,TCP,77,55958,SK_NUGU,s_firmware_check,0
2018-01-01 07:37:14,13.123.0.12,1893,20-A7-87-4N-HL-UB,34373,TCP,89,55958,SK_NUGU,s_firmware_check,0
2018-01-01 07:37:27,20-A7-87-4N-HL-UB,51209,13.123.0.12,1899,TCP,96,89868,SK_NUGU,s_firmware_check,0
2018-01-01 07:37:28,13.123.0.12,1899,20-A7-87-4N-HL-UB,51209,TCP,72,89868,SK_NUGU,s_firmware_check,0
2018-01-01 07:37:42,20-A7-87-4N-HL-UB,9212,13.123.0.12,1897,TCP,60,66688,SK_NUGU,s_firmware_check,0
2018-01-01 07:37:43,13.123.0.12,1897,20-A7-87-4N-HL-UB,9212,TCP,74,66688,SK_NUGU,s_firmware_check,0
2018-01-01 07:37:44,20-A7-87-4N-HL-UB,41494,13.123.0.12,1898,TCP,70,23364,SK_NUGU,s_firmware_check,0
2018-01-01 07:37:45,20-A7-87-4N-HL-UB,14552,13.123.0.12,1895,TCP,65,43736,SK_NUGU,s_firmware_check,0
2018-01-01 07:37:45,13.123.0.12,1898,20-A7-87-4N-HL-UB,41494,TCP,85,23364,SK_NUGU,s_firmware_check,0
2018-01-01 07:37:46,13.123.0.12,1895,20-A7-87-4N-HL-UB,14552,TCP,77,43736,SK_NUGU,s_firmware_check,0
2018-01-01 07:37:50,20-A7-87-4N-HL-UB,27542,13.123.0.12,1893,TCP,69,93501,SK_NUGU,s_firmware_check,0
2018-01-01 07:37:51,13.123.0.12,1893,20-A7-87-4N-HL-UB,27542,TCP,78,93501,SK_NUGU,s_firmware_check,0
2018-01-01 07:37:54,20-A7-87-4N-HL-UB,33669,13.123.0.12,1894,TCP,66,76997,SK_NUGU,s_firmware_check,0
2018-01-01 07:37:55,13.123.0.12,1894,20-A7-87-4N-HL-UB,33669,TCP,88,76997,SK_NUGU,s_firmware_check,0
2018-01-01 07:37:56,20-A7-87-4N-HL-UB,27420,13.123.0.12,1894,TCP,87,25113,SK_NUGU,s_firmware_check,0
2018-01-01 07:37:57,13.123.0.12,1894,20-A7-87-4N-HL-UB,27420,TCP,78,25113,SK_NUGU,s_firmware_check,0
2018-01-01 07:37:59,20-A7-87-4N-HL-UB,29426,13.123.0.12,1896,TCP,82,76450,SK_NUGU,s_firmware_check,0
